0.00000	5.10001	2.30873
0.00167	4.92520	2.04698
0.00333	5.13177	1.61884
0.00500	5.77648	0.91979
0.00667	4.69406	0.89991
0.00833	4.30245	2.06413
0.01000	4.31472	2.91182
0.01167	4.66009	2.53774
0.01333	4.36656	2.49339
0.01500	3.95451	1.47114
0.01667	4.06570	1.46453
0.01833	3.80127	1.73803
0.02000	2.98271	0.95773
0.02167	2.15189	0.46742
0.02333	1.64050	-0.39519
0.02500	1.77972	-0.82144
0.02667	2.23524	-0.93966
0.02833	4.01711	-0.76675
0.03000	4.46707	-0.45278
0.03167	4.01480	-0.08110
0.03333	4.45819	-0.17200
0.03500	4.63859	-0.12190
0.03667	4.16803	-0.01600
0.03833	3.05793	-0.09853
0.04000	3.21999	-0.58029
0.04166	3.84897	-1.12392
0.04333	3.67846	-1.14032
0.04500	3.23224	-1.74379
0.04666	3.50920	-0.83493
0.04833	2.43612	-1.00383
0.05000	2.47754	-1.32297
0.05166	2.66425	-0.96768
0.05333	2.93772	-0.89195
0.05500	2.69765	-0.48313
0.05666	1.93056	-0.41225
0.05833	2.37881	-0.63445
0.06000	2.13123	-0.08273
0.06166	1.51765	0.13583
0.06333	2.85151	-0.31980
0.06500	2.75453	-0.62986
0.06666	2.94107	-1.15191
0.06833	2.84954	-0.64417
0.07000	4.43198	0.44063
0.07166	5.45880	1.84686
0.07333	6.53204	1.67421
0.07500	5.86062	1.09176
0.07666	6.52030	0.54661
0.07833	5.25860	2.37413
0.08000	5.65032	2.17976
0.08166	6.21526	1.98070
0.08333	5.60501	2.10836
0.08500	5.66125	2.26363
0.08666	5.89596	2.38640
0.08833	6.05369	2.00094
0.09000	5.46448	2.04606
0.09166	4.60201	1.53503
0.09333	4.63301	1.60251
0.09500	4.77292	1.12177
0.09666	5.48942	1.43886
0.09833	5.02941	1.43274
0.10000	4.86355	2.82534
0.10166	5.09099	2.80348
0.10333	4.70959	1.91026
0.10500	4.55128	2.15673
0.10666	3.76277	1.45678
0.10833	3.23129	1.40166
0.11000	4.26534	1.36776
0.11166	5.41073	1.09462
0.11333	4.93966	1.36302
0.11500	4.96557	1.03623
0.11666	5.34906	0.72971
0.11833	5.21141	-0.17064
0.12000	5.61896	-0.01349
0.12166	6.82377	0.03928
0.12333	6.85279	0.30404
0.12500	6.64238	0.30239
0.12666	5.36388	-0.53512
0.12833	3.42109	-1.04522
0.12999	3.45861	-0.51485
0.13166	5.68847	0.30660
0.13333	3.89729	0.97201
0.13499	2.45096	0.78346
0.13666	3.87560	1.49922
0.13833	5.10491	1.33274
0.13999	4.58335	1.83496
0.14166	3.72925	0.85065
0.14333	4.76790	1.04938
0.14499	6.39309	1.00327
0.14666	5.76360	1.19413
0.14833	4.69530	1.86224
0.14999	4.48113	1.04952
0.15166	3.90956	0.70957
0.15333	3.42061	0.79669
0.15499	3.25910	0.63935
0.15666	2.84000	0.22346
0.15833	2.15577	-0.23875
0.15999	2.35537	-0.82823
0.16166	3.02651	-1.07934
0.16333	5.56870	-2.27702
0.16499	6.12798	-1.84629
0.16666	4.97077	-1.94626
0.16833	3.59214	-0.91698
0.16999	3.61568	-1.15304
0.17166	2.74291	-0.54436
0.17333	3.52056	1.97208
0.17499	4.52457	1.11536
0.17666	4.96152	0.19075
0.17833	4.07876	1.73011
0.17999	5.64026	1.70313
0.18166	5.54498	1.55606
0.18333	4.18168	1.47344
0.18499	3.92899	0.67252
0.18666	3.79637	1.40456
0.18833	2.97106	1.43336
0.18999	2.76912	1.29506
0.19166	3.43532	1.20657
0.19333	4.23011	1.51683
0.19499	4.41844	1.39681
0.19666	4.81695	1.27104
0.19833	5.10817	0.55505
0.19999	4.42545	-0.15308
0.20166	6.51438	-0.52936
0.20333	5.53318	-0.52310
0.20499	5.00493	-0.69193
0.20666	5.21651	-0.94501
0.20832	5.94768	-0.60468
0.20999	5.15595	-0.43067
0.21166	5.34960	-0.44784
0.21332	4.84857	-0.04281
0.21499	3.36346	0.39893
0.21666	2.37291	-0.07297
0.21832	2.11145	-0.56984
0.21999	2.35308	-0.62273
0.22166	2.32024	-0.53171
0.22332	3.05662	0.16838
0.22499	2.16370	0.36967
0.22666	1.60674	0.23444
0.22832	3.10114	0.55015
0.22999	2.90978	0.31269
0.23166	2.54753	0.70808
0.23332	2.86937	0.47201
0.23499	3.13761	0.55368
0.23666	3.72438	-0.50803
0.23832	3.96479	-1.02129
0.23999	4.18668	-1.41269
0.24166	4.30597	-0.79105
0.24332	4.63603	-1.49067
0.24499	3.92332	-0.92038
0.24666	3.54616	-1.52977
0.24832	3.67788	-1.72758
0.24999	4.11246	-1.43188
0.25166	3.75404	-1.24146
0.25332	3.99078	-0.65338
0.25499	4.05211	-0.62278
0.25666	3.70999	-0.86164
0.25832	2.71026	-0.79019
0.25999	2.94440	-1.27665
0.26166	4.26200	-0.80016
0.26332	4.08054	-0.99125
0.26499	4.64906	-2.12211
0.26666	5.13807	-1.52625
0.26832	4.51090	-0.91739
0.26999	3.82968	0.08907
0.27166	6.36134	-0.50521
0.27332	5.38776	0.43059
0.27499	4.62871	1.40919
0.27666	5.20286	1.14779
0.27832	5.73748	1.35427
0.27999	3.82391	2.10589
0.28166	3.24625	1.76484
0.28332	3.81219	1.47592
0.28499	4.87185	0.84417
0.28666	5.28073	0.38978
0.28832	5.13279	0.17097
0.28999	4.44850	-0.41723
0.29166	4.57319	-0.60199
0.29332	4.33985	-0.40595
0.29499	5.67546	-0.45682
0.29665	6.38547	-0.83423
0.29832	5.30325	-0.76799
0.29999	5.35262	-1.08128
0.30165	6.97055	0.36318
0.30332	5.46130	-1.45826
0.30499	3.69529	-1.55969
0.30665	4.29865	-0.46799
0.30832	6.10772	-0.91604
0.30999	4.20955	-0.72646
0.31165	4.09869	-0.78877
0.31332	4.41669	-0.12680
0.31499	4.13105	-0.03871
0.31665	3.45419	-0.53530
0.31832	2.80458	-0.46560
0.31999	2.48984	0.03128
0.32165	1.49981	0.28997
0.32332	1.76500	0.11601
0.32499	1.38257	-0.28642
0.32665	1.93920	-0.41398
0.32832	2.02442	-0.71936
0.32999	2.52249	-1.10022
0.33165	3.64153	-1.07331
0.33332	5.05694	-0.80002
0.33499	5.56905	-0.85239
0.33665	5.78157	-0.87148
0.33832	6.74169	-1.04885
0.33999	6.93494	-0.39226
0.34165	3.97812	0.28284
0.34332	1.83842	0.01997
0.34499	3.16790	0.38270
0.34665	3.94659	-0.77043
0.34832	5.29071	-1.14650
0.34999	5.98371	-1.99667
0.35165	5.40242	-1.86786
0.35332	5.82142	-2.21603
0.35499	4.92048	-0.17296
0.35665	4.65599	-0.80373
0.35832	4.26165	-1.19899
0.35999	2.81727	-0.31573
0.36165	2.43744	0.19710
0.36332	1.94166	0.49917
0.36499	1.93638	-0.32196
0.36665	1.53442	-0.36781
0.36832	2.29664	-0.11001
0.36999	2.74246	-0.00698
0.37165	2.76706	0.21559
0.37332	2.81994	0.59006
0.37499	4.02051	-0.04176
0.37665	4.65335	-1.06354
0.37832	3.95970	-0.93514
0.37998	4.55819	-2.25990
0.38165	4.41654	-2.62931
0.38332	4.06114	-2.33501
0.38498	3.54052	-1.62650
0.38665	3.28517	-1.67177
0.38832	2.94525	-1.63860
0.38998	3.71473	-1.12044
0.39165	5.21033	-0.47303
0.39332	5.25180	-0.28667
0.39498	3.54886	-0.13768
0.39665	2.31025	0.02569
0.39832	2.83934	-0.15863
0.39998	1.43019	-0.23611
0.40165	1.97451	-0.12815
0.40332	2.44261	-0.46556
0.40498	0.90403	-0.08734
0.40665	1.06677	-0.03647
0.40832	1.33504	-0.37744
0.40998	1.91304	-0.49535
0.41165	2.05102	-0.09672
0.41332	1.61923	0.34871
0.41498	1.58146	-0.42892
0.41665	2.25972	0.49689
0.41832	1.99887	-0.00354
0.41998	3.31595	-0.35660
0.42165	3.42499	-0.50274
0.42332	3.91162	-0.19228
0.42498	3.22966	-0.29903
