0.00000	6.22272	0.73000
0.00167	5.31831	0.86285
0.00333	4.50580	0.58874
0.00500	5.56292	0.62361
0.00667	5.47272	-0.00853
0.00833	6.06610	0.76355
0.01000	5.88937	0.90818
0.01167	5.87084	1.10325
0.01333	6.29385	1.20075
0.01500	6.08241	0.63760
0.01667	5.57216	0.63382
0.01833	5.77076	0.77616
0.02000	5.63147	0.77711
0.02167	5.47541	0.96373
0.02333	5.60337	1.14567
0.02500	5.72717	1.34253
0.02667	5.87995	1.49793
0.02833	6.00131	1.57887
0.03000	6.13314	1.65336
0.03167	6.30179	1.57215
0.03333	6.43501	1.35997
0.03500	6.34605	1.50209
0.03667	6.37929	1.66084
0.03833	6.44987	1.66131
0.04000	6.60052	1.75273
0.04166	6.72160	1.72743
0.04333	6.73348	1.74104
0.04500	6.92070	1.83054
0.04666	7.27717	1.58899
0.04833	7.08032	1.45376
0.05000	7.13884	1.36654
0.05166	7.25486	1.29564
0.05333	7.32904	1.40107
0.05500	7.64032	1.31376
0.05666	7.62436	1.41223
0.05833	7.71549	1.39805
0.06000	7.87951	1.22441
0.06166	7.99649	0.96215
0.06333	8.12926	0.95900
0.06500	8.22683	0.96647
0.06666	8.21911	0.75247
0.06833	8.26605	0.67438
0.07000	8.29256	0.72938
0.07166	8.30403	0.68954
0.07333	8.06703	0.45618
0.07500	8.00645	0.23369
0.07666	7.83991	0.25899
0.07833	7.64060	0.29642
0.08000	7.40771	0.77289
0.08166	5.56857	-0.35826
0.08333	4.65631	-1.96069
0.08500	5.86133	-0.45211
0.08666	6.29103	1.15729
0.08833	5.74108	-0.93624
0.09000	5.10510	-1.58305
0.09166	5.28727	-0.78494
0.09333	6.03984	-1.01092
0.09500	6.60432	-1.01791
0.09666	5.91040	-0.46703
0.09833	6.00695	-0.05716
0.10000	6.12823	0.18247
0.10166	6.20623	0.35413
0.10333	6.09063	0.56348
0.10500	6.04827	0.80494
0.10666	6.07517	1.15574
0.10833	6.39252	1.33281
0.11000	6.61611	0.97739
0.11166	6.39800	0.56451
0.11333	6.11283	0.69193
0.11500	6.14200	0.94956
0.11666	6.11839	0.86248
0.11833	5.98481	1.09364
0.12000	5.91698	1.23222
0.12166	6.04558	1.30039
0.12333	6.08916	1.48672
0.12500	6.28733	1.51529
0.12666	6.25501	1.59766
0.12833	6.15664	1.79672
0.12999	6.39047	1.77246
0.13166	6.52460	1.80766
0.13333	6.67451	1.77679
0.13499	6.67044	1.83311
0.13666	6.61029	1.94699
0.13833	6.76463	1.94175
0.13999	6.79688	1.85534
0.14166	6.73819	1.78789
0.14333	6.73759	2.07462
0.14499	7.07281	2.32153
0.14666	7.58155	2.24710
0.14833	8.03496	1.94866
0.14999	8.16161	1.49201
0.15166	7.93496	1.16559
0.15333	7.59806	1.19635
0.15499	7.40620	1.53375
0.15666	7.63567	1.81709
0.15833	8.12511	1.76515
0.15999	8.77476	1.07741
0.16166	8.22217	0.83244
0.16333	7.58042	1.08228
0.16499	6.84230	0.38449
0.16666	6.49331	0.71204
0.16833	7.32188	-0.48006
0.16999	8.11490	0.35188
0.17166	8.06717	0.40322
0.17333	8.30005	0.47427
0.17499	8.01865	0.22053
0.17666	7.08476	-0.08437
0.17833	6.79294	-0.01696
0.17999	7.67662	0.13294
0.18166	7.46091	0.00030
0.18333	7.31345	0.59764
0.18499	7.23913	-0.11360
0.18666	7.65929	-0.14276
0.18833	7.81623	0.41265
0.18999	6.01351	0.90745
0.19166	5.72301	0.97641
0.19333	5.66446	-0.42584
0.19499	4.71997	-0.63769
0.19666	4.57969	-0.36993
0.19833	4.97872	-0.67945
0.19999	4.33643	-0.55554
0.20166	4.88456	-0.54124
0.20333	4.91703	-0.27281
0.20499	5.39695	-0.35499
0.20666	4.41536	0.27068
0.20832	4.82700	0.44405
0.20999	4.93870	0.60291
0.21166	4.83753	0.82336
0.21332	4.96325	0.99927
0.21499	4.95499	1.24585
0.21666	5.04069	1.46219
0.21832	5.19114	1.62034
0.21999	5.27308	1.66498
0.22166	5.30137	1.76593
0.22332	5.44261	1.86371
0.22499	5.59443	1.86490
0.22666	5.75598	1.92878
0.22832	5.80569	2.04229
0.22999	5.98021	2.17567
0.23166	6.20198	2.19426
0.23332	6.37457	2.16746
0.23499	6.52949	2.21252
0.23666	6.64336	2.14703
0.23832	6.74322	2.12155
0.23999	6.95584	2.05957
0.24166	7.32120	2.03431
0.24332	7.61584	1.72523
0.24499	7.81855	1.37214
0.24666	7.86694	1.21039
0.24832	7.86020	1.10710
0.24999	7.89208	1.01931
0.25166	7.84829	0.82316
0.25332	7.95583	0.84273
0.25499	7.88856	0.94165
0.25666	7.78290	1.18913
0.25832	7.74316	1.73253
0.25999	8.39896	0.28709
0.26166	7.45739	-1.07964
0.26332	7.45103	-0.57644
0.26499	8.06556	0.88855
0.26666	7.41384	0.09958
0.26832	6.23760	-0.43021
0.26999	7.42733	-0.86750
0.27166	6.23443	-0.68700
0.27332	5.02626	-0.40969
0.27499	3.65161	-1.53041
0.27666	4.17854	-1.07528
0.27832	3.71547	-0.20817
0.27999	5.15127	0.09565
0.28166	4.35375	-0.10686
0.28332	4.90063	-0.64257
0.28499	5.05270	-0.28217
0.28666	4.96232	-0.16647
0.28832	5.01388	0.08001
0.28999	5.03051	0.56133
0.29166	5.13418	0.83839
0.29332	5.18007	1.19197
0.29499	5.22640	1.35077
0.29665	5.00271	1.66884
0.29832	4.66211	2.02185
0.29999	4.43172	0.88188
0.30165	3.87800	0.38995
0.30332	4.99653	0.09876
0.30499	5.75010	0.71404
0.30665	5.52877	1.11773
0.30832	5.59067	1.35372
0.30999	5.65895	1.61582
0.31165	5.60325	1.69634
0.31332	5.59721	1.72548
0.31499	5.76541	1.84891
0.31665	5.92443	1.94309
0.31832	6.15834	1.99043
0.31999	6.23964	2.10498
0.32165	6.35203	2.06351
0.32332	6.49340	1.99212
0.32499	6.60627	2.00270
0.32665	6.62976	2.02999
0.32832	6.82315	1.90618
0.32999	6.94114	2.02180
0.33165	7.10115	2.01676
0.33332	7.19653	1.99843
0.33499	7.40077	1.95100
0.33665	7.56878	1.83058
0.33832	7.65171	1.85772
0.33999	7.86417	1.77671
0.34165	8.15748	1.84982
0.34332	8.02068	0.06377
0.34499	7.66388	0.39747
0.34665	8.01887	0.42922
0.34832	7.74944	0.66525
0.34999	7.63312	0.65976
0.35165	6.62240	0.16746
0.35332	7.08703	-0.15585
0.35499	6.17680	-0.56394
0.35665	5.44513	-1.33891
0.35832	4.55088	-0.85596
0.35999	4.80094	-0.80851
0.36165	6.07269	-0.60665
0.36332	5.12829	-0.02559
0.36499	4.43772	-1.07203
0.36665	5.52694	-0.67977
0.36832	5.09971	-0.19273
0.36999	6.07647	-0.35463
0.37165	6.40872	0.09237
0.37332	5.85336	-0.05144
0.37499	6.12793	0.39473
0.37665	6.72980	0.64496
