0.00000	4.14228	0.09029
0.00167	3.77161	0.19645
0.00333	2.96955	0.37884
0.00500	2.96439	-0.47923
0.00667	2.87547	-0.26697
0.00833	1.66830	0.69424
0.01000	2.67596	0.34950
0.01167	2.61632	-0.42305
0.01333	2.67803	-1.23742
0.01500	2.21849	-0.21601
0.01667	3.08477	-0.55693
0.01833	4.06644	-0.45027
0.02000	2.76213	-0.17670
0.02167	3.15859	-0.25820
0.02333	3.02025	0.48475
0.02500	2.81705	0.63245
0.02667	3.23830	0.70473
0.02833	2.58730	1.19745
0.03000	2.03062	0.87216
0.03167	2.94251	0.78657
0.03333	3.67998	1.79099
0.03500	4.63078	1.58449
0.03667	7.61989	0.57176
0.03833	5.60094	-0.28113
0.04000	3.71084	1.30311
0.04166	4.92138	2.95278
0.04333	5.29497	2.73663
0.04500	5.50681	3.24111
0.04666	5.72232	3.28123
0.04833	5.84007	3.29360
0.05000	5.96747	3.35227
0.05166	5.95940	3.36052
0.05333	5.94965	3.53467
0.05500	6.37871	3.63456
0.05666	6.68659	3.52557
0.05833	6.70007	3.30521
0.06000	6.69535	3.02226
0.06166	5.73924	1.48656
0.06333	5.38807	1.28680
0.06500	6.75097	1.59490
0.06666	6.78240	0.63515
0.06833	6.88494	0.24642
0.07000	6.62579	0.66277
0.07166	6.92307	0.74643
0.07333	6.36239	1.17551
0.07500	6.20909	1.10553
0.07666	5.31384	-0.08044
0.07833	5.24890	-0.39117
0.08000	4.96591	-0.81442
0.08166	4.51187	-0.29552
0.08333	3.87229	-0.25137
0.08500	3.53808	-0.52611
0.08666	4.59824	-0.78624
0.08833	3.77834	-0.63593
0.09000	2.73200	-0.50086
0.09166	2.69207	0.34432
0.09333	2.50426	0.08140
0.09500	3.30446	-0.29322
0.09666	3.66670	-0.47100
0.09833	2.64715	-0.17233
0.10000	2.78050	0.36151
0.10166	2.88777	1.54987
0.10333	2.57682	0.17161
0.10500	2.92667	-1.21479
0.10666	4.00950	-0.93742
0.10833	4.59647	-0.98373
0.11000	3.96206	0.60478
0.11166	2.91194	1.43296
0.11333	3.87149	1.94357
0.11500	4.81785	0.74993
0.11666	4.61051	1.74603
0.11833	4.64154	2.66737
0.12000	5.77103	1.72707
0.12166	5.30536	1.45871
0.12333	5.08782	2.16434
0.12500	4.14813	2.58997
0.12666	4.55330	2.62528
0.12833	3.89864	1.99123
0.12999	5.70728	3.01030
0.13166	5.68043	3.06357
0.13333	4.50445	2.24681
0.13499	6.06072	2.88150
0.13666	6.63547	3.51881
0.13833	6.72590	3.27868
0.13999	6.86379	3.92229
0.14166	6.79809	3.71210
0.14333	7.48407	3.76675
0.14499	6.96583	3.23870
0.14666	6.38536	3.92304
0.14833	6.24899	3.53805
0.14999	5.50069	2.91790
0.15166	6.15231	1.14273
0.15333	5.49565	-0.84182
0.15499	5.78759	-1.48935
0.15666	5.79199	-1.99513
0.15833	6.89175	-1.62254
0.15999	6.62790	-1.24436
0.16166	5.00595	-2.13896
0.16333	4.75339	-0.73896
0.16499	3.70838	-0.89850
0.16666	3.98131	-1.76338
0.16833	4.35547	-1.23664
0.16999	3.93213	-1.03692
0.17166	4.55731	-1.32582
0.17333	5.95720	-0.72977
0.17499	4.68810	-1.92784
0.17666	6.01433	-2.67120
0.17833	5.01418	-1.52379
0.17999	3.68876	-0.56245
0.18166	5.28600	-0.55644
0.18333	4.96690	-0.63239
0.18499	4.96490	-0.61391
0.18666	2.65966	-0.27283
0.18833	2.27294	-0.24798
0.18999	2.11118	-0.29673
0.19166	1.85277	-0.34844
0.19333	2.80746	0.96965
0.19499	3.66575	1.06452
0.19666	4.43842	0.69589
0.19833	5.16770	0.15169
0.19999	4.33775	0.30371
0.20166	5.14954	0.41571
0.20333	5.36336	-0.20804
0.20499	4.75928	-0.71340
0.20666	4.03774	-0.69181
0.20832	3.08482	-0.32254
0.20999	3.05208	0.71395
0.21166	3.75911	1.89138
0.21332	4.47816	2.76767
0.21499	6.90614	2.08536
0.21666	5.43517	1.42975
0.21832	4.80948	1.76471
0.21999	4.59393	2.02972
0.22166	4.53726	2.31856
0.22332	4.70815	2.55478
0.22499	4.99918	2.94415
0.22666	5.34257	3.05431
0.22832	5.71746	3.07694
0.22999	6.12005	2.90003
0.23166	5.01859	2.64349
0.23332	4.22535	2.59545
0.23499	4.64845	1.52697
0.23666	5.75990	1.39745
0.23832	5.78282	1.92363
0.23999	6.15182	1.42090
0.24166	5.53434	1.43510
0.24332	6.52918	3.10895
0.24499	6.97059	2.51170
0.24666	6.43449	2.54873
0.24832	6.58360	0.94120
0.24999	6.49934	0.16859
0.25166	7.43777	0.63991
0.25332	6.73636	0.36031
0.25499	5.21936	0.43626
0.25666	6.58407	-0.50195
0.25832	6.41882	-0.25847
0.25999	6.41483	-0.82698
0.26166	6.00090	-0.79722
0.26332	5.85890	-0.90238
0.26499	5.12365	-1.10673
0.26666	5.11611	0.13361
0.26832	5.10897	0.04972
0.26999	4.55528	-0.03141
0.27166	4.59505	-0.02423
0.27332	4.68153	0.06953
0.27499	4.41600	-0.27084
0.27666	3.19273	-0.74802
0.27832	2.16781	0.24004
0.27999	2.27477	0.70011
0.28166	2.36011	0.49419
0.28332	2.64351	0.46959
0.28499	2.64754	-0.41678
0.28666	2.74498	-0.16922
0.28832	2.42761	-0.28345
0.28999	2.07120	0.31200
0.29166	3.86714	1.10589
0.29332	2.95004	0.13038
0.29499	2.98497	0.19386
0.29665	2.68963	0.16704
0.29832	2.99971	-0.30015
0.29999	5.27132	-0.12636
0.30165	7.07979	0.45932
0.30332	7.36791	0.49029
0.30499	5.38901	0.54754
0.30665	5.50674	0.06920
0.30832	2.90425	0.79919
0.30999	4.09982	1.78419
0.31165	4.27745	2.08984
0.31332	4.29666	2.31415
0.31499	4.44632	2.49687
0.31665	4.53643	2.51152
0.31832	4.63319	2.60941
0.31999	4.74913	2.78220
0.32165	4.92427	2.80918
0.32332	5.09897	2.91341
0.32499	5.26400	3.08568
0.32665	5.49076	3.30867
0.32832	5.85192	3.55191
0.32999	6.07325	3.94603
0.33165	6.36723	3.07907
0.33332	6.90758	2.80313
0.33499	6.76942	3.29309
0.33665	7.38072	3.36098
0.33832	6.84199	1.78243
0.33999	6.26094	2.88867
0.34165	7.19631	3.03028
0.34332	6.84991	2.14402
0.34499	6.05706	1.45011
0.34665	5.50177	1.57876
0.34832	5.26293	0.37025
0.34999	5.80000	-0.65042
0.35165	5.65345	-0.22464
0.35332	4.73393	-0.05637
0.35499	4.66502	-0.16697
0.35665	5.43080	-0.31865
0.35832	6.08637	-1.48991
0.35999	4.76127	-2.11813
0.36165	3.53199	-2.28313
0.36332	3.79584	-2.19297
0.36499	3.68922	-2.42356
0.36665	3.50066	-2.27555
