0.00000	3.17287	1.31899
0.00167	2.67078	1.15322
0.00333	2.40613	0.95701
0.00500	2.68368	0.77231
0.00667	4.91403	2.36569
0.00833	4.71216	0.76892
0.01000	2.81066	1.03668
0.01167	3.48549	0.22515
0.01333	3.15186	0.46832
0.01500	4.46972	-0.48742
0.01667	4.38723	-0.61195
0.01833	4.72759	-0.41846
0.02000	4.94510	-0.57528
0.02167	5.05776	-0.71701
0.02333	5.75554	-0.67599
0.02500	5.06965	-0.28363
0.02667	4.58589	-0.19717
0.02833	4.26416	-0.59580
0.03000	4.84599	-0.68070
0.03167	3.45625	-0.99173
0.03333	3.35334	-1.49537
0.03500	3.16340	-0.23853
0.03667	2.83338	0.69530
0.03833	3.97618	-1.63103
0.04000	4.36970	-0.81765
0.04166	7.89489	0.80035
0.04333	7.82217	-1.05532
0.04500	8.27212	-1.65174
0.04666	4.94985	-0.73075
0.04833	3.38903	0.07677
0.05000	3.61274	0.29240
0.05166	3.82992	-0.66654
0.05333	4.99145	-1.83503
0.05500	3.17777	-0.88934
0.05666	2.54746	-0.53527
0.05833	1.74004	-0.36760
0.06000	2.24995	-0.73046
0.06166	1.90893	-0.70017
0.06333	1.63451	-0.27103
0.06500	1.49870	-0.29908
0.06666	2.05809	-0.59029
0.06833	2.48299	0.18148
0.07000	2.93101	0.44601
0.07166	3.69235	0.00215
0.07333	4.69030	0.02506
0.07500	5.37229	0.04305
0.07666	5.36081	0.40099
0.07833	4.47023	0.26230
0.08000	4.27175	0.54259
0.08166	3.10473	1.11199
0.08333	2.05183	-0.23092
0.08500	2.73223	-0.14398
0.08666	4.21830	0.73661
0.08833	5.46730	0.78605
0.09000	4.61575	1.72080
0.09166	3.91870	1.27740
0.09333	5.14509	1.49882
0.09500	4.35604	0.76539
0.09666	2.93923	1.22308
0.09833	4.50555	1.06102
0.10000	4.17522	0.78215
0.10166	4.25682	-1.16515
0.10333	4.36942	-0.39243
0.10500	4.28967	-0.84552
0.10666	3.76638	-0.97761
0.10833	4.48808	-0.13979
0.11000	5.48731	-0.85067
